id,label,timeset,grain for green,weight<links>,weight<citations>,cluster,url,score<pub._year>,green town,score<norm._citations>,diverging incentives for afforestation from carbon sequestration: an economic analysis of the eu afforestation program in the south of italy,beijing-tianjin sandstorm source control,weight<norm._citations>,weight<total_link_strength>,stimulated,score<citations>,description
66.0,hao (2017),,,29.0,1.0,3.0,http://dx.doi.org/10.1016/j.jclepro.2017.01.034,2017.0,,1.8462,,,1.8462,31.0,,1.0,"<table><tr><td>Authors:</td><td>hao, y; liang, s; liu, gy; pang, my; wang, cb; wang, yf; xu, m; zhang, lx</td></tr><tr><td>Title:</td><td>trade-off between carbon reduction benefits and ecological costs of biomass-based power plants with carbon capture and storage (ccs) in china</td></tr><tr><td>Source:</td><td>journal of cleaner production, 144, 279-286</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
67.0,casareto (2017),,,86.0,0.0,5.0,http://dx.doi.org/10.1016/j.jembe.2016.11.002,2017.0,,0.0,,,0.0,161.0,,0.0,"<table><tr><td>Authors:</td><td>casareto, be; niraula, mp; suzuki, y</td></tr><tr><td>Title:</td><td>marine planktonic ecosystem dynamics in an artificial upwelling area of japan: phytoplankton production and biomass fate</td></tr><tr><td>Source:</td><td>journal of experimental marine biology and ecology, 487, 1-10</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
68.0,darunte (2017),,,187.0,3.0,6.0,http://dx.doi.org/10.1021/acs.iecr.6b03887,2017.0,,5.5385,,,5.5385,745.0,,3.0,"<table><tr><td>Authors:</td><td>darunte, la; jones, cw; kawajiri, y; realff, mj; sinha, a</td></tr><tr><td>Title:</td><td>systems design and economic analysis of direct air capture of co2 through temperature vacuum swing adsorption using mil-101(cr)-pei-800 and mmen-mg-2(dobpdc) mof adsorbents</td></tr><tr><td>Source:</td><td>industrial & engineering chemistry research, 56(3), 750-764</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
69.0,barthes (2017),,,329.0,1.0,2.0,http://dx.doi.org/10.1016/j.agee.2016.12.011,2017.0,,1.8462,,,1.8462,649.0,,1.0,"<table><tr><td>Authors:</td><td>barthes, bg; beral, c; cambou, a; cardinael, r; chenu, c; chevallier, t; dupraz, c; durand, c; kouakoua, e</td></tr><tr><td>Title:</td><td>increased soil organic carbon stocks under agroforestry: a survey of six different sites in france</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 236, 243-255</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
70.0,angers (2017),,,271.0,1.0,2.0,http://dx.doi.org/10.1016/j.agee.2016.11.007,2017.0,,1.8462,,,1.8462,615.0,,1.0,"<table><tr><td>Authors:</td><td>angers, da; du, zl; li, gc; ren, ts; zhang, qz</td></tr><tr><td>Title:</td><td>the effect of no-till on organic c storage in chinese soils should not be overemphasized: a meta-analysis</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 236, 1-11</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
71.0,hitch (2017),,,30.0,1.0,3.0,http://dx.doi.org/10.1016/j.minpro.2016.11.016,2017.0,,1.8462,,,1.8462,48.0,,1.0,"<table><tr><td>Authors:</td><td>hitch, m; li, jj</td></tr><tr><td>Title:</td><td>ultra-fine grinding and mechanical activation of mine waste rock using a planetary mill for mineral carbonation</td></tr><tr><td>Source:</td><td>international journal of mineral processing, 158, 18-26</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
72.0,harrell (2017),,,47.0,2.0,1.0,http://dx.doi.org/10.1016/j.geoforum.2016.03.012,2017.0,,3.6923,,,3.6923,73.0,,2.0,"<table><tr><td>Authors:</td><td>harrell, s; trac, cj; zhai, d; zinda, ja</td></tr><tr><td>Title:</td><td>dual-function forests in the returning farmland to forest program and the flexibility of environmental policy in china</td></tr><tr><td>Source:</td><td>geoforum, 78, 119-132</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
73.0,kleijn (2017),,,198.0,0.0,6.0,http://dx.doi.org/10.1021/acs.est.6b05028,2017.0,,0.0,,,0.0,498.0,,0.0,"<table><tr><td>Authors:</td><td>kleijn, r; kramer, gj; lackner, ks; meinrenken, cj; sprecher, b; van der giesen, c</td></tr><tr><td>Title:</td><td>a life cycle assessment case study of coal-fired electricity generation with humidity swing direct air capture of co2 versus mea-based postcombustion capture</td></tr><tr><td>Source:</td><td>environmental science & technology, 51(2), 1024-1034</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
74.0,bernie (2017),,,142.0,1.0,3.0,http://dx.doi.org/10.3390/en10010089,2017.0,,1.8462,,,1.8462,325.0,,1.0,"<table><tr><td>Authors:</td><td>bernie, d; bosetti, v; drouet, l; fricko, o; gambhir, a; havlik, p; hawkes, a; lowe, j; mccollum, d; napp, t; riahi, k</td></tr><tr><td>Title:</td><td>assessing the feasibility of global long-term mitigation scenarios</td></tr><tr><td>Source:</td><td>energies, 10(1)</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
75.0,acharya (2017),,,256.0,0.0,2.0,http://dx.doi.org/10.1016/s2095-3119(16)61337-0,2017.0,,0.0,,,0.0,439.0,,0.0,"<table><tr><td>Authors:</td><td>acharya, bs; bista, p; ghimire, r; lamichhane, s; sainju, um</td></tr><tr><td>Title:</td><td>tillage, crop residue, and nutrient management effects on soil organic carbon in rice-based cropping systems: a review</td></tr><tr><td>Source:</td><td>journal of integrative agriculture, 16(1), 1-15</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
76.0,bonsch (2016),,,106.0,0.0,3.0,http://dx.doi.org/10.1108/ijccsm-09-2015-0135,2016.0,,0.0,,,0.0,211.0,,0.0,"<table><tr><td>Authors:</td><td>bonsch, m; dietrich, jp; kanudia, a; klein, d; labriet, m; leimbach, m; mouratiadou, i; popp, a</td></tr><tr><td>Title:</td><td>robust strategies of climate change mitigation in interacting energy, economy and land use systems</td></tr><tr><td>Source:</td><td>international journal of climate change strategies and management, 8(5), 732-757</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
77.0,bhattarai (2017),,,162.0,0.0,2.0,http://dx.doi.org/10.1007/s00267-016-0771-6,2017.0,,0.0,,,0.0,228.0,,0.0,"<table><tr><td>Authors:</td><td>bhattarai, md; schoof, j; secchi, s</td></tr><tr><td>Title:</td><td>an analysis of the climate change mitigation potential through soil organic carbon sequestration in a corn belt watershed</td></tr><tr><td>Source:</td><td>environmental management, 59(1), 77-86</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
78.0,jones (2017),,,104.0,0.0,6.0,http://dx.doi.org/10.1021/acs.langmuir.6b03793,2017.0,,0.0,,,0.0,612.0,,0.0,"<table><tr><td>Authors:</td><td>jones, cw; pang, sh; potter, me</td></tr><tr><td>Title:</td><td>adsorption microcalorimetry of co2 in confined aminopolymers</td></tr><tr><td>Source:</td><td>langmuir, 33(1), 117-124</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
79.0,berchielli (2017),,,78.0,2.0,2.0,http://dx.doi.org/10.1016/j.jclepro.2016.03.132,2017.0,,3.6923,,,3.6923,89.0,,2.0,"<table><tr><td>Authors:</td><td>berchielli, tt; bordonal, rd; de figueiredo, eb; jayasundara, s; la scala, n; reis, ra; wagner-riddle, c</td></tr><tr><td>Title:</td><td>greenhouse gas balance and carbon footprint of beef cattle in three contrasting pasture-management systems in brazil</td></tr><tr><td>Source:</td><td>journal of cleaner production, 142, 420-431</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
80.0,agodzo (2017),,,153.0,0.0,2.0,http://dx.doi.org/10.1016/j.ecoleng.2016.11.055,2017.0,,0.0,,,0.0,187.0,,0.0,"<table><tr><td>Authors:</td><td>agodzo, s; diwediga, b; le, qb; wala, k</td></tr><tr><td>Title:</td><td>potential storages and drivers of soil organic carbon and total nitrogen across river basin landscape: the case of mo river basin (togo) in west africa</td></tr><tr><td>Source:</td><td>ecological engineering, 99, 298-309</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
81.0,fujimori (2016),,,54.0,0.0,3.0,http://dx.doi.org/10.1186/s40064-016-3235-9,2016.0,,0.0,,,0.0,73.0,,0.0,"<table><tr><td>Authors:</td><td>fujimori, s; hasegawa, t; liu, jy; masui, t; su, xm; takahashi, k; takimi, m</td></tr><tr><td>Title:</td><td>implication of paris agreement in the context of long-term climate mitigation goals</td></tr><tr><td>Source:</td><td>springerplus, 5</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
82.0,gong (2016),,,22.0,0.0,1.0,http://dx.doi.org/10.1007/s11629-015-3449-2,2016.0,,0.0,,,0.0,23.0,,0.0,"<table><tr><td>Authors:</td><td>gong, zl; tang, y</td></tr><tr><td>Title:</td><td>impacts of reforestation on woody species composition, species diversity and community structure in dry-hot valley of the jinsha river, southwestern china</td></tr><tr><td>Source:</td><td>journal of mountain science, 13(12), 2182-2191</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
83.0,guan (2016),,,162.0,1.0,1.0,,2016.0,,0.3143,,,0.3143,244.0,,1.0,"<table><tr><td>Authors:</td><td>guan, ds; peart, mr; wang, g; xiao, rb; zhang, qp</td></tr><tr><td>Title:</td><td>change in ecosystem carbon storage of the mangrove forest along the chinese coast between 1990 and 2010</td></tr><tr><td>Source:</td><td>fresenius environmental bulletin, 25(12), 5555-5564</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
84.0,herrera-urbina (2016),,,76.0,0.0,6.0,http://dx.doi.org/10.4067/s0718-221x2016005000053,2016.0,,0.0,,,0.0,111.0,,0.0,"<table><tr><td>Authors:</td><td>herrera-urbina, r; herrera-zeppelin, l; lira-zuniga, s; rodriguez-cordova, l; saez-navarrete, c</td></tr><tr><td>Title:</td><td>co2 adsorption on agricultural biomass combustion ashes</td></tr><tr><td>Source:</td><td>maderas-ciencia y tecnologia, 18(4), 607-616</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
85.0,bajpai (2017),,,93.0,3.0,6.0,http://dx.doi.org/10.1098/rsta.2016.0025,2017.0,,5.5385,,,5.5385,306.0,,3.0,"<table><tr><td>Authors:</td><td>bajpai, a; chen, kj; curtin, t; kumar, a; lusi, m; madden, dg; perry, jj; sanii, r; scott, hs; zaworotko, mj</td></tr><tr><td>Title:</td><td>flue-gas and direct-air capture of co2 by porous metal-organic materials</td></tr><tr><td>Source:</td><td>philosophical transactions of the royal society a-mathematical physical and engineering sciences, 375(2084)</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
86.0,boyd (2016),,,182.0,3.0,5.0,http://dx.doi.org/10.1098/rsta.2015.0299,2016.0,,0.9429,,,0.9429,458.0,,3.0,"<table><tr><td>Authors:</td><td>boyd, pw; bressac, m</td></tr><tr><td>Title:</td><td>developing a test-bed for robust research governance of geoengineering: the contribution of ocean iron biogeochemistry</td></tr><tr><td>Source:</td><td>philosophical transactions of the royal society a-mathematical physical and engineering sciences, 374(2081)</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
87.0,badalamenti (2017),,,218.0,2.0,2.0,http://dx.doi.org/10.1016/j.scitotenv2016.10.123,2017.0,,3.6923,,,3.6923,336.0,,2.0,"<table><tr><td>Authors:</td><td>badalamenti, e; cerda, a; crescimanno, m; galati, a; gristina, l; la mantia, t; novara, a; sala, g</td></tr><tr><td>Title:</td><td>agricultural land abandonment in mediterranean environment provides ecosystem services via soil carbon sequestration</td></tr><tr><td>Source:</td><td>science of the total environment, 576, 420-429</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
88.0,rabitz (2016),,,111.0,0.0,3.0,http://dx.doi.org/10.1016/j.futures.2016.11.001,2016.0,,0.0,,,0.0,167.0,,0.0,"<table><tr><td>Authors:</td><td>rabitz, f</td></tr><tr><td>Title:</td><td>going rogue? scenarios for unilateral geoengineering</td></tr><tr><td>Source:</td><td>futures, 84, 98-107</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
89.0,kohler (2016),,,82.0,0.0,3.0,http://dx.doi.org/10.1088/1748-9326/11/12/124016,2016.0,,0.0,,,0.0,114.0,,0.0,"<table><tr><td>Authors:</td><td>kohler, p</td></tr><tr><td>Title:</td><td>using the suess effect on the stable carbon isotope to distinguish the future from the past in radiocarbon</td></tr><tr><td>Source:</td><td>environmental research letters, 11(12)</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
90.0,lal (2016),,,324.0,0.0,2.0,http://dx.doi.org/10.1002/fes3.99,2016.0,,0.0,,,0.0,460.0,,0.0,"<table><tr><td>Authors:</td><td>lal, r</td></tr><tr><td>Title:</td><td>feeding 11 billion on 0.5 billion hectare of area under cereal crops</td></tr><tr><td>Source:</td><td>food and energy security, 5(4), 239-251</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
91.0,campbell (2017),,,157.0,1.0,2.0,http://dx.doi.org/10.1016/j.scitotenv.2016.10.055,2017.0,,1.8462,,,1.8462,192.0,,1.0,"<table><tr><td>Authors:</td><td>campbell, di; kirschbaum, muf; mudge, pl; puche, njb; rutledge, s; schipper, la</td></tr><tr><td>Title:</td><td>the trade-offs between milk production and soil organic carbon storage in dairy systems under different management and environmental factors</td></tr><tr><td>Source:</td><td>science of the total environment, 577, 61-72</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
92.0,chen (2017),,,133.0,0.0,1.0,http://dx.doi.org/10.1016/j.foreco.2016.10.053,2017.0,,0.0,,,0.0,176.0,,0.0,"<table><tr><td>Authors:</td><td>chen, yq; fu, sl; liu, sp; liu, t; wang, xl; yu, sq; zhang, wx; zhang, y; zhou, lx</td></tr><tr><td>Title:</td><td>reforestation makes a minor contribution to soil carbon accumulation in the short term: evidence from four subtropical plantations</td></tr><tr><td>Source:</td><td>forest ecology and management, 384, 400-405</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
93.0,archibald (2016),,,139.0,2.0,3.0,http://dx.doi.org/10.5670/oceanog.2016.91,2016.0,,0.6286,,,0.6286,203.0,,2.0,"<table><tr><td>Authors:</td><td>archibald, i; beal, cm; bidigare, rr; brown, sl; cochlan, wp; corless, v; gerber, ln; granados, j; greene, ch; huntley, me; johnson, zi; kiron, v; lei, xg; machesky, sc; redalje, dg; richardson, re; sills, dl; tester, jw; walsh, mj</td></tr><tr><td>Title:</td><td>marine microalgae climate, energy, and food security from the sea</td></tr><tr><td>Source:</td><td>oceanography, 29(4), 10-15</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
94.0,nishio (2017),,,138.0,7.0,3.0,http://dx.doi.org/10.1016/j.apenergy.2015.11.077,2017.0,,12.9231,,,12.9231,246.0,,7.0,"<table><tr><td>Authors:</td><td>nishio, m; tokimatsu, k; yasuoka, r</td></tr><tr><td>Title:</td><td>global zero emissions scenarios: the role of biomass energy with carbon capture and storage by forested land use</td></tr><tr><td>Source:</td><td>applied energy, 185, 1899-1906</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
95.0,chen (2017),,,70.0,2.0,1.0,http://dx.doi.org/10.1016/j.ecoleng.2016.10.049,2017.0,,3.6923,,,3.6923,88.0,,2.0,"<table><tr><td>Authors:</td><td>chen, ph; ramaraj, r; tsai, ddw</td></tr><tr><td>Title:</td><td>the potential of carbon dioxide capture and sequestration with algae</td></tr><tr><td>Source:</td><td>ecological engineering, 98, 17-23</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
96.0,griffioen (2017),,,87.0,3.0,3.0,http://dx.doi.org/10.1016/j.scitotenv.2016.09.008,2017.0,,5.5385,,,5.5385,197.0,,3.0,"<table><tr><td>Authors:</td><td>griffioen, j</td></tr><tr><td>Title:</td><td>enhanced weathering of olivine in seawater: the efficiency as revealed by thermodynamic scenario analysis</td></tr><tr><td>Source:</td><td>science of the total environment, 575, 536-544</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
97.0,aguiar (2016),,,102.0,0.0,1.0,http://dx.doi.org/10.1016/j.ncon.2016.08.002,2016.0,,0.0,,,0.0,133.0,,0.0,"<table><tr><td>Authors:</td><td>aguiar, lmd; coelho, ms; dirzo, r; fernandes, gw; ferreira, me; lopes, cr; machado, rb; scariot, a</td></tr><tr><td>Title:</td><td>afforestation of savannas: an impending ecological disaster</td></tr><tr><td>Source:</td><td>natureza & conservacao, 14(2), 146-151</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
98.0,birgand (2016),,,11.0,0.0,1.0,http://dx.doi.org/10.1007/s13157-016-0815-y,2016.0,,0.0,,,0.0,19.0,,0.0,"<table><tr><td>Authors:</td><td>birgand, f; broome, s; burchell, m; krauss, k; shiau, yj</td></tr><tr><td>Title:</td><td>greenhouse gas emissions from a created brackish marsh in eastern north carolina</td></tr><tr><td>Source:</td><td>wetlands, 36(6), 1009-1024</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
99.0,ciais (2016),,,114.0,11.0,1.0,http://dx.doi.org/10.1038/nclimate3092,2016.0,,3.4571,,,3.4571,146.0,,11.0,"<table><tr><td>Authors:</td><td>ciais, p; feng, xm; fu, bj; jiang, xh; li, y; lu, yh; piao, s; wang, sh; wu, bf; zeng, y; zeng, zz</td></tr><tr><td>Title:</td><td>revegetation in china's loess plateau is approaching sustainable water resource limits</td></tr><tr><td>Source:</td><td>nature climate change, 6(11), 1019</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
100.0,aguilera (2016),,,275.0,3.0,2.0,http://dx.doi.org/10.1016/j.agee.2016.10.024,2016.0,,0.9429,,,0.9429,461.0,,3.0,"<table><tr><td>Authors:</td><td>aguilera, e; francaviglia, r; garcia-ruiz, r; smith, p; vicente-vicente, jl</td></tr><tr><td>Title:</td><td>soil carbon sequestration rates under mediterranean woody crops using recommended management practices: a meta-analysis</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 235, 204-214</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
101.0,buck (2016),,,6.0,0.0,3.0,http://dx.doi.org/10.1016/j.biombioe.2016.09.018,2016.0,,0.0,,,0.0,8.0,,0.0,"<table><tr><td>Authors:</td><td>buck, m; senn, t</td></tr><tr><td>Title:</td><td>energy self-sufficient production of bioethanol from a mixture of hemp straw and triticale seeds: life-cycle analysis</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 95, 99-108</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
102.0,deng (2017),,,231.0,1.0,1.0,http://dx.doi.org/10.1111/nph.14119,2017.0,,1.8462,,,1.8462,365.0,,1.0,"<table><tr><td>Authors:</td><td>deng, q; hui, df; jackson, rb; mcmahon, de; xiang, yz; yu, cl</td></tr><tr><td>Title:</td><td>a global meta-analysis of soil phosphorus dynamics after afforestation</td></tr><tr><td>Source:</td><td>new phytologist, 213(1), 181-192</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
103.0,bacsik (2016),,,98.0,2.0,6.0,http://dx.doi.org/10.1016/j.vibspec.2016.10.006,2016.0,,0.6286,,,0.6286,488.0,,2.0,"<table><tr><td>Authors:</td><td>bacsik, z; hedin, n</td></tr><tr><td>Title:</td><td>effects of carbon dioxide captured from ambient air on the infrared spectra of supported amines</td></tr><tr><td>Source:</td><td>vibrational spectroscopy, 87, 215-221</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
104.0,bergh (2017),,,74.0,1.0,3.0,http://dx.doi.org/10.1016/j.foreco.2016.07.015,2017.0,,1.8462,,,1.8462,120.0,,1.0,"<table><tr><td>Authors:</td><td>bergh, j; berndes, g; borjesson, p; cintas, o; egnell, g; hansson, j; lundmark, t; nordin, a; poudel, bc</td></tr><tr><td>Title:</td><td>the potential role of forest management in swedish scenarios towards climate neutrality by mid century</td></tr><tr><td>Source:</td><td>forest ecology and management, 383, 73-84</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
105.0,li (2017),,,112.0,0.0,2.0,http://dx.doi.org/10.1016/j.agsy.2016.10.011,2017.0,,0.0,,,0.0,155.0,,0.0,"<table><tr><td>Authors:</td><td>li, cb; li, fm; li, m; zhang, f; zhang, wj; zhang, y</td></tr><tr><td>Title:</td><td>is crop biomass and soil carbon storage sustainable with long-term application of full plastic film mulching under future climate change?</td></tr><tr><td>Source:</td><td>agricultural systems, 150, 67-77</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
106.0,hamilton (2016),,,46.0,1.0,3.0,http://dx.doi.org/10.1016/j.ijggc.2016.11.006,2016.0,,0.3143,,,0.3143,76.0,,1.0,"<table><tr><td>Authors:</td><td>hamilton, jl; macrae, c; mccutcheon, j; morgan, b; paterson, dj; southam, g; turvey, cc; wilson, sa</td></tr><tr><td>Title:</td><td>nesquehonite sequesters transition metals and co2 during accelerated carbon mineralisation</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 55, 73-81</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
107.0,borrego (2016),,,21.0,0.0,3.0,http://dx.doi.org/10.1016/j.fuproc.2016.05.025,2016.0,,0.0,,,0.0,23.0,,0.0,"<table><tr><td>Authors:</td><td>borrego, ag; diez, ma; osorio, e; pohlmann, jg; vilela, acf</td></tr><tr><td>Title:</td><td>pulverized combustion under conventional (o-2/n-2) and oxy-fuel (o-2/co2) conditions of biomasses treated at different temperatures</td></tr><tr><td>Source:</td><td>fuel processing technology, 155, 174-182</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
108.0,bhat (2016),,,89.0,0.0,1.0,http://dx.doi.org/10.1016/j.envsci.2016.09.005,2016.0,,0.0,,,0.0,114.0,,0.0,"<table><tr><td>Authors:</td><td>bhat, m; castaneda-moya, e; jerath, m; rivera-monroy, vh; simard, m; twilley, rr</td></tr><tr><td>Title:</td><td>the role of economic, policy, and ecological factors in estimating the value of carbon stocks in everglades mangrove forests, south florida, usa</td></tr><tr><td>Source:</td><td>environmental science & policy, 66, 160-169</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
109.0,bryan (2016),,,108.0,1.0,1.0,http://dx.doi.org/10.1016/j.envsci.2016.07.005,2016.0,,0.3143,,,0.3143,162.0,,1.0,"<table><tr><td>Authors:</td><td>bryan, ba; connor, jd; nolan, m</td></tr><tr><td>Title:</td><td>cap and trade policy for managing water competition from potential future carbon plantations</td></tr><tr><td>Source:</td><td>environmental science & policy, 66, 11-22</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
110.0,bamminger (2016),,,92.0,2.0,7.0,http://dx.doi.org/10.1016/j.agee.2016.09.016,2016.0,,0.6286,,,0.6286,235.0,,2.0,"<table><tr><td>Authors:</td><td>bamminger, c; hogy, p; kandeler, e; marhan, s; poll, c; sixt, c; wust, d</td></tr><tr><td>Title:</td><td>short-term response of soil microorganisms to biochar addition in a temperate agroecosystem under soil warming</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 233, 308-317</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
111.0,araujo (2017),,,125.0,3.0,6.0,http://dx.doi.org/10.1016/j.cej.2016.09.109,2017.0,,5.5385,,,5.5385,597.0,,3.0,"<table><tr><td>Authors:</td><td>araujo, as; arencibia, a; calleja, g; dantas, tcm; guedes, apma; sanz-perez, es; sanz, r</td></tr><tr><td>Title:</td><td>reuse and recycling of amine-functionalized silica materials for co2 adsorption</td></tr><tr><td>Source:</td><td>chemical engineering journal, 308, 1021-1033</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
112.0,bach (2016),,,111.0,2.0,7.0,http://dx.doi.org/10.1080/17583004.2016.1213608,2016.0,,0.6286,,,0.6286,338.0,,2.0,"<table><tr><td>Authors:</td><td>bach, m; breuer, l; wilske, b</td></tr><tr><td>Title:</td><td>current economic obstacles to biochar use in agriculture and climate change mitigation</td></tr><tr><td>Source:</td><td>carbon management, 7(3-4), 183-190</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
113.0,crow (2016),,,273.0,0.0,3.0,http://dx.doi.org/10.1080/17583004.2016.1213140,2016.0,,0.0,,,0.0,365.0,,0.0,"<table><tr><td>Authors:</td><td>crow, se; koch, n; reeves, m; schubert, os; taniguchi, s; turn, s</td></tr><tr><td>Title:</td><td>carbon balance implications of land use change from pasture to managed eucalyptus forest in hawaii</td></tr><tr><td>Source:</td><td>carbon management, 7(3-4), 171-181</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
114.0,venton (2016),,,1.0,0.0,3.0,http://dx.doi.org/10.1073/pnas.1617583113,2016.0,,0.0,,,0.0,1.0,,0.0,"<table><tr><td>Authors:</td><td>venton, d</td></tr><tr><td>Title:</td><td>can bioenergy with carbon capture and storage make an impact?</td></tr><tr><td>Source:</td><td>proceedings of the national academy of sciences of the united states of america, 113(47), 13260-13262</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
115.0,canadell (2016),,,286.0,1.0,3.0,http://dx.doi.org/10.1088/1748-9326/11/11/115007,2016.0,,0.3143,,,0.3143,602.0,,1.0,"<table><tr><td>Authors:</td><td>canadell, jg; fuss, s; jackson, rb; jones, cd; kraxner, f; milne, j; moreira, jr; nakicenovic, n; peters, gp; sharifi, a; smith, p; tavoni, m; van vuuren, dp; yamagata, y</td></tr><tr><td>Title:</td><td>research priorities for negative emissions</td></tr><tr><td>Source:</td><td>environmental research letters, 11(11)</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
116.0,chen (2016),,,331.0,2.0,2.0,http://dx.doi.org/10.1016/j.ecolind.2016.03.046,2016.0,,0.6286,,,0.6286,536.0,,2.0,"<table><tr><td>Authors:</td><td>chen, f; lal, r; nie, zj; pu, c; xue, jf; zhang, hl; zhang, r; zhang, xq; zhao, x</td></tr><tr><td>Title:</td><td>tillage effects on carbon footprint and ecosystem services of climate regulation in a winter wheat-summer maize cropping system of the north china plain</td></tr><tr><td>Source:</td><td>ecological indicators, 67, 821-829</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
